id_transaccion,items
TRX-002916,"Arroz,Cerveza,Huevos"
TRX-002917,"Cafe,Leche,Pan"
TRX-002918,"Cerveza,Pañales"
TRX-002919,Huevos
TRX-002920,"Arroz,Cafe,Cerveza,Manzanas,Pan"
TRX-002921,"Leche,Pan,Pasta"
TRX-002922,"Arroz,Cerveza,Pañales"
TRX-002923,"Arroz,Cerveza,Pañales"
TRX-002924,"Leche,Manzanas,Pañales"
TRX-002925,"Cafe,Cerveza,Pan,Pasta,Pañales"
TRX-002926,"Cafe,Leche,Pan,Queso"
TRX-002927,"Cafe,Leche,Manzanas,Pan"
TRX-002928,"Huevos,Leche,Pan,Pasta,Vino"
TRX-002929,"Cerveza,Pañales"
TRX-002930,"Cafe,Leche,Pan"
TRX-002931,"Arroz,Cerveza,Manzanas,Pañales"
TRX-002932,"Cerveza,Queso"
TRX-002933,Leche
TRX-002934,"Cerveza,Pañales"
TRX-002935,"Arroz,Pañales,Vino"
TRX-002936,"Arroz,Queso"
TRX-002937,"Cafe,Cerveza,Huevos,Leche,Queso"
TRX-002938,"Cafe,Leche,Pan,Pasta,Vino"
TRX-002939,"Cafe,Leche,Pan"
TRX-002940,"Huevos,Manzanas"
TRX-002941,"Cafe,Chocolate,Leche,Manzanas,Pasta"
TRX-002942,"Cerveza,Manzanas,Pañales"
TRX-002943,"Cerveza,Manzanas,Pasta,Pañales"
TRX-002944,"Cerveza,Pañales"
TRX-002945,"Cerveza,Pañales,Vino"
TRX-002946,Arroz
TRX-002947,"Arroz,Pasta,Pañales"
TRX-002948,"Cafe,Leche,Manzanas,Pan,Vino"
TRX-002949,"Cafe,Leche,Pan,Pañales"
TRX-002950,"Cafe,Cerveza,Pañales"
TRX-002951,"Cerveza,Chocolate,Pañales,Vino"
TRX-002952,"Cerveza,Huevos,Leche,Manzanas,Pañales"
TRX-002953,Vino
TRX-002954,"Cafe,Leche,Pan"
TRX-002955,"Cafe,Leche,Manzanas,Queso"
TRX-002956,"Cafe,Cerveza,Leche,Pañales,Vino"
TRX-002957,Huevos
TRX-002958,"Pasta,Pañales"
TRX-002959,"Arroz,Cafe,Chocolate,Pañales"
TRX-002960,"Arroz,Cafe,Chocolate,Leche,Vino"
TRX-002961,"Arroz,Cafe,Manzanas,Pan"
TRX-002962,"Cafe,Cerveza,Pañales,Vino"
TRX-002963,"Chocolate,Vino"
TRX-002964,"Cerveza,Pañales"
TRX-002965,"Huevos,Pasta,Queso"
TRX-002966,"Cafe,Vino"
TRX-002967,Chocolate
TRX-002968,"Cafe,Huevos,Vino"
TRX-002969,"Cerveza,Pan,Queso"
TRX-002970,"Cerveza,Pañales"
TRX-002971,"Cerveza,Pañales"
TRX-002972,"Cafe,Leche,Pan"
TRX-002973,"Huevos,Leche,Pan"
TRX-002974,"Cafe,Cerveza,Chocolate,Huevos,Pan"
TRX-002975,"Chocolate,Pasta,Queso"
TRX-002976,"Cafe,Leche,Pan"
TRX-002977,"Cafe,Huevos"
TRX-002978,"Cerveza,Huevos,Vino"
TRX-002979,"Cafe,Leche,Pan"
TRX-002980,"Cafe,Leche,Pan"
TRX-002981,"Cafe,Leche,Pan"
TRX-002982,"Cafe,Leche,Pan"
TRX-002983,"Cafe,Leche,Pan"
TRX-002984,"Cafe,Leche,Pan"
TRX-002985,"Cerveza,Pañales"
TRX-002986,"Cafe,Leche,Pan"
TRX-002987,"Cerveza,Pañales"
TRX-002988,"Chocolate,Leche,Pañales,Queso"
TRX-002989,Queso
TRX-002990,"Cafe,Leche,Pan"
TRX-002991,"Cerveza,Pañales"
TRX-002992,"Cafe,Queso"
TRX-002993,"Leche,Pasta"
TRX-002994,"Cerveza,Manzanas"
TRX-002995,"Cafe,Leche,Manzanas,Pan"
TRX-002996,"Cerveza,Manzanas"
TRX-002997,"Cerveza,Pañales"
TRX-002998,"Arroz,Cerveza,Huevos,Manzanas,Pan"
TRX-002999,"Cafe,Leche,Pan"
TRX-003000,"Cafe,Leche,Pan"
TRX-003001,Arroz
TRX-003002,Chocolate
TRX-003003,"Cerveza,Pañales"
TRX-003004,"Cafe,Leche,Pan,Queso"
TRX-003005,"Cafe,Leche,Pan"
TRX-003006,Vino
TRX-003007,"Cafe,Leche,Pan"
TRX-003008,"Arroz,Cerveza,Leche,Pañales"
TRX-003009,"Cafe,Leche,Pan"
TRX-003010,"Manzanas,Pañales"
TRX-003011,"Cerveza,Pañales"
TRX-003012,"Cerveza,Huevos"
TRX-003013,"Pan,Queso"
TRX-003014,"Cerveza,Huevos,Pañales,Queso"
TRX-003015,Vino
TRX-003016,"Cafe,Leche,Pan"
TRX-003017,"Cerveza,Pañales"
TRX-003018,"Arroz,Cafe,Pan"
TRX-003019,"Cafe,Leche,Pan"
TRX-003020,"Leche,Manzanas,Pasta,Vino"
TRX-003021,"Chocolate,Pan,Vino"
TRX-003022,"Cafe,Leche,Pan,Pañales"
TRX-003023,"Cerveza,Pañales"
TRX-003024,"Cafe,Cerveza,Huevos"
TRX-003025,Queso
TRX-003026,"Cerveza,Pañales"
TRX-003027,"Cerveza,Pañales"
TRX-003028,"Cerveza,Pañales"
TRX-003029,Leche
TRX-003030,"Cerveza,Pañales"
TRX-003031,"Arroz,Cerveza,Manzanas,Pañales"
TRX-003032,"Cafe,Cerveza,Pañales"
TRX-003033,"Huevos,Pan,Pañales"
TRX-003034,"Cafe,Chocolate,Leche,Pan"
TRX-003035,"Cerveza,Pañales"
TRX-003036,"Cafe,Cerveza,Chocolate,Huevos"
TRX-003037,"Chocolate,Leche,Pañales"
TRX-003038,"Cerveza,Pañales"
TRX-003039,"Cafe,Leche,Pan"
TRX-003040,"Cerveza,Pañales"
TRX-003041,"Cerveza,Pañales"
TRX-003042,"Cafe,Leche,Pan,Pasta"
TRX-003043,"Cafe,Leche,Pan"
TRX-003044,"Cafe,Leche,Pan"
TRX-003045,"Cafe,Leche,Pan"
TRX-003046,"Cafe,Leche,Pan"
TRX-003047,Chocolate
TRX-003048,"Cafe,Leche,Pan"
TRX-003049,"Cafe,Leche,Pan"
TRX-003050,"Cafe,Huevos,Leche,Pan"
TRX-003051,"Cafe,Cerveza,Pan,Pasta,Pañales"
TRX-003052,"Cerveza,Pañales"
TRX-003053,"Cerveza,Pañales"
TRX-003054,"Cafe,Leche,Pan"
TRX-003055,"Cafe,Leche,Pan"
TRX-003056,"Cerveza,Chocolate,Pañales"
TRX-003057,"Cafe,Cerveza,Chocolate,Leche,Pañales"
TRX-003058,"Cafe,Leche,Pan"
TRX-003059,"Cafe,Leche,Pan"
TRX-003060,Vino
TRX-003061,"Cerveza,Chocolate,Pañales"
TRX-003062,"Cafe,Chocolate,Huevos,Vino"
TRX-003063,"Cafe,Chocolate,Leche,Pan"
TRX-003064,"Cafe,Leche,Pan"
TRX-003065,"Arroz,Leche,Queso,Vino"
TRX-003066,"Cafe,Leche,Pan"
TRX-003067,"Cafe,Chocolate,Leche,Pasta,Queso"
TRX-003068,"Cafe,Leche,Pan,Pasta,Queso"
TRX-003069,Vino
TRX-003070,"Cafe,Leche,Pan"
TRX-003071,"Cafe,Leche,Pan"
TRX-003072,"Cerveza,Leche,Manzanas,Pan,Vino"
TRX-003073,"Cafe,Leche,Pan,Queso"
TRX-003074,"Chocolate,Manzanas,Pan,Queso"
TRX-003075,"Leche,Manzanas,Pañales,Queso,Vino"
TRX-003076,"Cerveza,Pasta,Pañales"
TRX-003077,Huevos
TRX-003078,"Cafe,Manzanas,Pan,Queso,Vino"
TRX-003079,"Arroz,Cafe,Leche,Vino"
TRX-003080,Pan
TRX-003081,"Cafe,Leche,Pan,Pasta,Queso"
TRX-003082,"Cafe,Cerveza,Pan,Queso,Vino"
TRX-003083,"Huevos,Leche,Manzanas,Vino"
TRX-003084,"Cerveza,Leche,Pasta,Queso"
TRX-003085,"Arroz,Cerveza,Chocolate,Queso,Vino"
TRX-003086,"Cerveza,Manzanas,Pañales,Vino"
TRX-003087,"Cafe,Chocolate,Leche,Pan"
TRX-003088,"Cerveza,Pasta,Pañales,Queso"
TRX-003089,"Arroz,Cerveza,Pañales,Vino"
TRX-003090,Queso
TRX-003091,"Cerveza,Pan,Pasta"
TRX-003092,Leche
TRX-003093,"Cafe,Leche,Pan"
TRX-003094,Pasta
TRX-003095,Queso
TRX-003096,"Cafe,Leche,Pan"
TRX-003097,"Cerveza,Pasta,Pañales"
TRX-003098,"Arroz,Pasta"
TRX-003099,"Cafe,Pasta,Pañales,Queso"
TRX-003100,"Cafe,Cerveza,Chocolate,Manzanas,Queso"
TRX-003101,"Arroz,Cafe,Cerveza,Chocolate,Huevos"
TRX-003102,"Chocolate,Pan,Queso,Vino"
TRX-003103,"Arroz,Pan,Pasta,Pañales,Vino"
TRX-003104,"Cerveza,Pañales"
TRX-003105,"Arroz,Cerveza,Pañales"
TRX-003106,"Cafe,Leche,Pan"
TRX-003107,"Arroz,Huevos,Pasta"
TRX-003108,"Chocolate,Queso"
TRX-003109,"Arroz,Leche,Manzanas,Queso"
TRX-003110,"Cafe,Leche,Pan"
TRX-003111,"Cerveza,Pañales"
TRX-003112,"Cafe,Chocolate,Leche,Pan,Pasta"
TRX-003113,"Arroz,Manzanas"
TRX-003114,"Chocolate,Manzanas,Pañales"
TRX-003115,Arroz
TRX-003116,"Cerveza,Manzanas"
TRX-003117,"Cerveza,Leche,Pañales,Vino"
TRX-003118,"Cafe,Leche,Pan"
TRX-003119,"Cafe,Leche,Pan"
TRX-003120,"Arroz,Cafe,Leche,Pan,Queso"
TRX-003121,"Leche,Pan,Pasta,Pañales"
TRX-003122,"Cerveza,Pan,Pañales"
TRX-003123,Pañales
TRX-003124,"Arroz,Pasta,Queso"
TRX-003125,"Arroz,Cafe,Chocolate,Queso"
TRX-003126,"Cerveza,Pañales"
TRX-003127,"Cafe,Leche,Pan"
TRX-003128,"Cerveza,Pan,Pañales"
TRX-003129,"Cerveza,Leche,Pan,Pañales"
TRX-003130,"Cafe,Leche,Pan,Vino"
TRX-003131,"Cafe,Leche,Pan,Queso"
TRX-003132,"Cerveza,Pañales"
TRX-003133,"Pañales,Vino"
TRX-003134,"Cafe,Leche,Pan,Pañales"
TRX-003135,"Arroz,Cerveza,Chocolate,Huevos,Pan"
TRX-003136,"Cafe,Leche,Manzanas,Pan,Pañales"
TRX-003137,"Huevos,Pañales"
TRX-003138,"Cerveza,Manzanas,Pañales"
TRX-003139,"Cafe,Huevos,Leche,Pan"
TRX-003140,"Cafe,Leche,Pan"
TRX-003141,"Huevos,Pañales"
TRX-003142,"Arroz,Chocolate,Pan"
TRX-003143,"Huevos,Manzanas,Queso"
TRX-003144,"Cerveza,Pañales"
TRX-003145,Arroz
TRX-003146,"Huevos,Pasta"
TRX-003147,"Cerveza,Pañales"
TRX-003148,Pañales
TRX-003149,"Arroz,Vino"
TRX-003150,"Cafe,Leche,Pan"
TRX-003151,"Cerveza,Pañales"
TRX-003152,"Cafe,Leche,Pan"
TRX-003153,"Cafe,Cerveza,Pañales"
TRX-003154,"Cerveza,Pañales"
TRX-003155,"Cafe,Queso"
TRX-003156,"Arroz,Cerveza,Manzanas,Pañales"
TRX-003157,"Arroz,Huevos,Leche,Manzanas,Pañales"
TRX-003158,"Cerveza,Huevos,Pañales"
TRX-003159,"Cafe,Leche,Pan,Queso"
TRX-003160,"Cafe,Leche,Pan"
TRX-003161,Huevos
TRX-003162,"Huevos,Leche,Queso"
TRX-003163,"Pan,Pasta"
TRX-003164,"Cafe,Cerveza,Leche,Pan,Pañales"
TRX-003165,"Cafe,Cerveza,Pañales,Queso"
TRX-003166,"Cerveza,Pañales"
TRX-003167,"Huevos,Vino"
TRX-003168,"Cafe,Leche,Pan"
TRX-003169,"Cerveza,Chocolate,Huevos,Pañales"
TRX-003170,"Cafe,Cerveza,Huevos,Pasta,Pañales"
TRX-003171,"Cafe,Leche,Pan"
TRX-003172,Queso
TRX-003173,"Arroz,Chocolate,Leche,Pañales,Queso"
TRX-003174,"Cerveza,Leche,Pasta,Pañales,Vino"
TRX-003175,"Arroz,Cafe,Queso"
TRX-003176,"Cerveza,Pañales"
TRX-003177,"Arroz,Cafe,Manzanas,Vino"
TRX-003178,"Cafe,Leche,Pan"
TRX-003179,"Cafe,Leche,Pan"
TRX-003180,"Cafe,Leche"
TRX-003181,"Cafe,Cerveza,Chocolate,Huevos,Vino"
TRX-003182,"Huevos,Pasta,Queso"
TRX-003183,"Cafe,Leche,Pan"
TRX-003184,"Cafe,Cerveza,Huevos,Pan"
TRX-003185,"Pan,Pañales"
TRX-003186,"Cafe,Leche,Pan"
TRX-003187,"Pañales,Queso"
TRX-003188,"Cafe,Leche,Pan"
TRX-003189,"Cerveza,Pañales"
TRX-003190,"Huevos,Leche,Manzanas,Queso"
TRX-003191,"Cerveza,Pañales"
TRX-003192,"Cafe,Chocolate,Leche,Pan,Vino"
TRX-003193,"Cafe,Leche,Pan"
TRX-003194,"Chocolate,Leche,Pasta,Vino"
TRX-003195,"Huevos,Manzanas,Pañales,Vino"
TRX-003196,"Arroz,Cerveza,Pasta,Pañales"
TRX-003197,"Manzanas,Pasta,Vino"
TRX-003198,"Cafe,Cerveza,Leche,Pan,Pañales"
TRX-003199,"Cerveza,Pañales"
TRX-003200,"Cafe,Huevos,Leche,Pan"
TRX-003201,"Cerveza,Pañales"
TRX-003202,"Cafe,Leche,Pan,Vino"
TRX-003203,"Cerveza,Pan,Pasta"
TRX-003204,"Chocolate,Huevos,Leche,Queso"
TRX-003205,"Cerveza,Huevos,Manzanas,Pañales"
TRX-003206,"Chocolate,Leche,Pasta,Pañales"
TRX-003207,"Cafe,Leche,Pan,Queso"
TRX-003208,"Huevos,Pasta,Pañales,Vino"
TRX-003209,"Cafe,Leche,Pan"
TRX-003210,"Cafe,Leche,Pan"
TRX-003211,"Cerveza,Chocolate,Pan,Vino"
TRX-003212,"Cafe,Leche,Pan"
TRX-003213,"Cerveza,Pañales,Vino"
TRX-003214,"Cafe,Leche,Pan"
TRX-003215,"Arroz,Huevos,Queso,Vino"
TRX-003216,"Cafe,Leche,Manzanas,Pan,Pañales"
TRX-003217,"Arroz,Manzanas,Pan,Pañales,Vino"
TRX-003218,"Cafe,Cerveza,Pañales"
TRX-003219,"Arroz,Chocolate"
TRX-003220,"Cerveza,Pañales"
TRX-003221,Pañales
TRX-003222,"Chocolate,Manzanas,Pasta,Queso,Vino"
TRX-003223,"Arroz,Cafe,Cerveza,Leche,Pañales"
TRX-003224,"Arroz,Chocolate,Pan,Pasta,Pañales"
TRX-003225,"Cerveza,Manzanas"
TRX-003226,"Arroz,Chocolate,Leche,Pasta,Pañales"
TRX-003227,"Leche,Pañales"
TRX-003228,"Cafe,Pan,Pañales,Queso"
TRX-003229,"Arroz,Cafe,Vino"
TRX-003230,"Pan,Pañales"
TRX-003231,"Cafe,Huevos,Leche,Pan,Vino"
TRX-003232,"Cerveza,Pañales"
TRX-003233,"Cerveza,Pañales"
TRX-003234,"Cafe,Leche,Pan"
TRX-003235,"Cafe,Cerveza,Huevos,Pañales,Queso"
TRX-003236,"Cafe,Huevos,Leche,Pan"
TRX-003237,"Cafe,Cerveza,Pañales,Vino"
TRX-003238,"Cerveza,Pañales"
TRX-003239,"Chocolate,Leche,Queso"
TRX-003240,"Cafe,Cerveza,Pañales"
TRX-003241,"Chocolate,Manzanas,Pan,Queso"
TRX-003242,"Cerveza,Pañales"
TRX-003243,"Cafe,Leche,Pan"
TRX-003244,"Arroz,Queso"
TRX-003245,"Cafe,Leche,Pan"
TRX-003246,"Cerveza,Pañales"
TRX-003247,"Cafe,Huevos,Leche,Pan"
TRX-003248,"Huevos,Pan,Queso"
TRX-003249,"Cerveza,Chocolate,Leche,Queso"
TRX-003250,"Cafe,Leche,Pan"
TRX-003251,"Cafe,Leche,Pañales"
TRX-003252,"Pasta,Queso"
TRX-003253,Chocolate
TRX-003254,"Cafe,Chocolate,Leche,Pan"
TRX-003255,"Cafe,Leche,Pan"
TRX-003256,"Cerveza,Pañales"
TRX-003257,"Cerveza,Chocolate,Huevos"
TRX-003258,"Cafe,Leche,Pan"
TRX-003259,"Cerveza,Pañales"
TRX-003260,Leche
TRX-003261,"Leche,Manzanas,Pan,Pañales,Vino"
TRX-003262,"Cerveza,Pañales"
TRX-003263,Pañales
TRX-003264,"Leche,Queso"
TRX-003265,"Chocolate,Huevos,Leche,Pasta"
TRX-003266,"Cafe,Leche,Pan,Pañales"
TRX-003267,"Arroz,Queso,Vino"
TRX-003268,"Manzanas,Pasta,Vino"
TRX-003269,"Chocolate,Manzanas,Pañales,Vino"
TRX-003270,"Cafe,Leche,Pan"
TRX-003271,"Cafe,Cerveza,Leche,Pasta,Queso"
TRX-003272,"Arroz,Cafe,Leche,Pan"
TRX-003273,Arroz
TRX-003274,Chocolate
TRX-003275,Pasta
TRX-003276,"Cafe,Leche,Vino"
TRX-003277,"Cerveza,Pañales,Queso"
TRX-003278,"Cafe,Leche,Pan"
TRX-003279,"Cafe,Chocolate,Leche,Pan"
TRX-003280,Queso
TRX-003281,"Cafe,Cerveza,Chocolate,Pan,Vino"
TRX-003282,"Cafe,Cerveza,Chocolate,Pañales,Queso"
TRX-003283,"Cerveza,Chocolate,Pañales"
TRX-003284,Arroz
TRX-003285,"Arroz,Leche,Pan,Pasta,Queso"
TRX-003286,"Arroz,Cafe,Cerveza,Huevos,Manzanas"
TRX-003287,"Cerveza,Pañales,Vino"
TRX-003288,"Cafe,Leche,Pan"
TRX-003289,"Cerveza,Pañales"
TRX-003290,"Cafe,Chocolate,Leche,Pan"
TRX-003291,"Cerveza,Huevos,Pañales,Vino"
TRX-003292,"Cafe,Leche,Pan,Pañales"
TRX-003293,Chocolate
TRX-003294,Cafe
TRX-003295,"Arroz,Cafe,Huevos,Pan,Queso"
TRX-003296,"Cafe,Leche,Pan"
TRX-003297,Huevos
TRX-003298,"Cerveza,Huevos,Leche,Pañales"
TRX-003299,"Pasta,Queso"
TRX-003300,Cerveza
TRX-003301,"Cafe,Leche,Pan"
TRX-003302,"Cafe,Leche,Pan,Pañales,Vino"
TRX-003303,"Cafe,Cerveza,Chocolate,Pañales"
TRX-003304,"Chocolate,Huevos,Leche,Pan,Pasta"
TRX-003305,"Cafe,Chocolate,Leche,Pan,Queso"
TRX-003306,"Cafe,Chocolate,Huevos,Pasta,Pañales"
TRX-003307,Pañales
TRX-003308,"Cafe,Pan,Pañales,Queso,Vino"
TRX-003309,"Huevos,Manzanas,Pan,Pañales"
TRX-003310,"Cafe,Cerveza,Leche,Queso"
TRX-003311,"Cerveza,Pan,Pañales"
TRX-003312,"Cafe,Leche,Manzanas,Pan,Vino"
TRX-003313,"Cafe,Leche"
TRX-003314,"Cafe,Leche,Pan"
TRX-003315,"Cafe,Manzanas,Pan"
TRX-003316,"Cafe,Pañales"
TRX-003317,"Cafe,Cerveza,Chocolate,Pañales"
TRX-003318,"Cerveza,Pañales"
TRX-003319,"Arroz,Cerveza,Chocolate,Pañales,Queso"
TRX-003320,"Manzanas,Pan,Pañales,Queso,Vino"
TRX-003321,"Cerveza,Pañales"
TRX-003322,"Cerveza,Chocolate,Pan,Queso"
TRX-003323,"Cerveza,Pañales"
TRX-003324,"Cerveza,Chocolate,Leche,Pañales"
TRX-003325,"Cafe,Leche,Pan"
TRX-003326,"Cafe,Leche,Pan"
TRX-003327,"Pan,Pasta,Pañales,Vino"
TRX-003328,"Cerveza,Pañales"
TRX-003329,"Cerveza,Pañales"
TRX-003330,"Cerveza,Pañales"
TRX-003331,Pañales
TRX-003332,"Arroz,Cerveza,Manzanas,Pañales"
TRX-003333,"Cafe,Leche,Pañales"
TRX-003334,"Cafe,Huevos,Leche,Pan,Pañales"
TRX-003335,"Arroz,Leche,Pañales"
TRX-003336,"Arroz,Cafe,Pasta"
TRX-003337,"Chocolate,Huevos,Manzanas,Pan,Vino"
TRX-003338,"Cafe,Chocolate,Leche,Pan"
TRX-003339,"Arroz,Cafe,Leche,Pan,Vino"
TRX-003340,"Chocolate,Leche,Manzanas,Pan"
TRX-003341,"Cafe,Leche,Pan"
TRX-003342,"Cafe,Leche,Pan"
TRX-003343,"Cerveza,Pasta,Pañales"
TRX-003344,Cafe
TRX-003345,"Cafe,Cerveza,Huevos"
TRX-003346,"Cafe,Chocolate,Huevos,Pan"
TRX-003347,"Arroz,Huevos,Pasta,Pañales,Vino"
TRX-003348,"Arroz,Vino"
TRX-003349,"Arroz,Cafe,Leche,Pan"
TRX-003350,"Cafe,Leche,Pan,Pasta"
TRX-003351,Cerveza
TRX-003352,"Arroz,Cerveza,Pan,Pañales"
TRX-003353,"Arroz,Leche"
TRX-003354,Pasta
TRX-003355,"Chocolate,Leche"
TRX-003356,Huevos
TRX-003357,"Cafe,Leche,Pan"
TRX-003358,"Arroz,Cafe,Cerveza,Leche,Pan"
TRX-003359,"Cafe,Leche,Pan"
TRX-003360,"Cerveza,Pañales"
TRX-003361,"Cerveza,Pañales"
TRX-003362,"Pasta,Vino"
TRX-003363,"Arroz,Manzanas,Pan,Pasta"
TRX-003364,"Cerveza,Chocolate,Manzanas,Pan"
TRX-003365,Manzanas
TRX-003366,"Cafe,Leche,Pan"
TRX-003367,"Cafe,Leche,Pan"
TRX-003368,"Huevos,Pasta"
TRX-003369,Cafe
TRX-003370,"Cerveza,Pañales"
TRX-003371,"Cafe,Cerveza,Pañales,Queso"
TRX-003372,"Chocolate,Huevos,Manzanas,Pasta,Queso"
TRX-003373,Leche
TRX-003374,"Huevos,Manzanas,Pan,Pañales"
TRX-003375,"Chocolate,Leche"
TRX-003376,Pañales
TRX-003377,"Cafe,Leche,Manzanas,Pan,Pañales"
TRX-003378,"Cerveza,Chocolate,Queso"
TRX-003379,"Cerveza,Pañales"
TRX-003380,"Pan,Pasta,Pañales"
TRX-003381,"Cafe,Leche,Pan"
TRX-003382,"Huevos,Leche,Vino"
TRX-003383,"Cafe,Chocolate,Leche,Pan"
TRX-003384,"Cafe,Leche,Pan"
TRX-003385,"Cafe,Leche,Pan"
TRX-003386,"Cerveza,Manzanas,Pañales,Queso"
TRX-003387,"Arroz,Cafe,Vino"
TRX-003388,"Cerveza,Chocolate,Leche,Pañales"
TRX-003389,"Cerveza,Pañales"
TRX-003390,Chocolate
TRX-003391,"Cerveza,Chocolate,Pan,Pañales"
TRX-003392,"Cerveza,Pañales"
TRX-003393,"Cafe,Leche,Pan"
TRX-003394,"Cerveza,Pañales"
TRX-003395,"Cerveza,Pañales"
TRX-003396,"Cafe,Pañales"
TRX-003397,"Cafe,Leche,Pan"
TRX-003398,"Arroz,Cafe,Cerveza,Manzanas,Queso"
TRX-003399,"Cafe,Leche,Pan"
TRX-003400,"Cafe,Leche,Pan"
TRX-003401,"Cerveza,Pañales,Queso"
TRX-003402,"Cafe,Leche,Pan"
TRX-003403,"Arroz,Leche,Pañales"
TRX-003404,Manzanas
TRX-003405,"Cafe,Leche,Pan,Pañales"
TRX-003406,"Cafe,Leche,Pan"
TRX-003407,"Chocolate,Huevos,Queso"
TRX-003408,Manzanas
TRX-003409,"Cerveza,Pañales"
TRX-003410,"Cerveza,Pañales"
TRX-003411,Queso
TRX-003412,Pañales
TRX-003413,"Cerveza,Pañales"
TRX-003414,"Pan,Queso"
TRX-003415,"Arroz,Pan"
TRX-003416,"Cerveza,Chocolate,Manzanas,Pañales"
TRX-003417,"Cafe,Leche,Pan"
TRX-003418,"Arroz,Huevos,Pan,Queso"
TRX-003419,"Arroz,Cerveza,Chocolate,Manzanas,Pañales"
TRX-003420,"Arroz,Cafe,Cerveza,Huevos,Pañales"
TRX-003421,"Cafe,Leche,Pan"
TRX-003422,"Arroz,Cerveza,Pan,Pasta,Pañales"
TRX-003423,"Cerveza,Pañales"
TRX-003424,Chocolate
TRX-003425,"Cerveza,Manzanas"
TRX-003426,"Cerveza,Huevos,Leche,Manzanas,Pasta"
TRX-003427,"Cerveza,Pañales"
TRX-003428,"Cafe,Leche,Pan"
TRX-003429,"Cerveza,Pan,Pañales,Vino"
TRX-003430,"Cafe,Leche,Pan"
TRX-003431,"Cerveza,Pañales"
TRX-003432,"Arroz,Cafe,Huevos"
TRX-003433,Pan
TRX-003434,"Cafe,Leche,Pan"
TRX-003435,"Cafe,Leche,Pan,Pasta,Queso"
TRX-003436,"Cafe,Leche,Pan"
TRX-003437,"Arroz,Cerveza,Chocolate,Pañales"
TRX-003438,"Cafe,Leche,Pan,Pasta"
TRX-003439,"Arroz,Cerveza,Chocolate,Pañales"
TRX-003440,"Arroz,Manzanas,Pasta,Vino"
TRX-003441,"Cafe,Cerveza,Huevos,Pasta"
TRX-003442,"Cafe,Leche,Pan"
TRX-003443,Chocolate
TRX-003444,"Cafe,Leche,Pan"
TRX-003445,"Arroz,Pañales,Queso"
TRX-003446,Queso
TRX-003447,"Cerveza,Pañales"
TRX-003448,"Arroz,Pan,Pañales,Queso,Vino"
TRX-003449,"Cerveza,Pañales"
TRX-003450,"Pañales,Queso"
TRX-003451,"Cafe,Leche,Pan"
TRX-003452,"Cerveza,Huevos,Pasta,Pañales,Queso"
TRX-003453,"Cerveza,Pañales"
TRX-003454,"Huevos,Pasta,Pañales,Vino"
TRX-003455,"Cerveza,Pañales"
TRX-003456,Vino
TRX-003457,"Cerveza,Pañales"
TRX-003458,"Arroz,Manzanas"
TRX-003459,"Cafe,Leche,Pan,Queso,Vino"
TRX-003460,"Cafe,Leche,Pan"
TRX-003461,"Cafe,Leche,Pan,Pañales"
TRX-003462,"Cafe,Leche,Manzanas,Pan,Queso"
TRX-003463,"Cafe,Cerveza,Leche,Pañales"
TRX-003464,"Cerveza,Pañales"
TRX-003465,"Cafe,Leche,Pan"
TRX-003466,"Cafe,Chocolate,Huevos,Leche,Pasta"
TRX-003467,"Cerveza,Chocolate,Pañales"
TRX-003468,"Arroz,Cafe,Pan,Pasta"
TRX-003469,"Cafe,Leche,Pan"
TRX-003470,"Cafe,Leche,Pan"
TRX-003471,"Arroz,Leche,Pan,Vino"
TRX-003472,"Cafe,Pasta"
TRX-003473,"Cafe,Leche,Pan"
TRX-003474,"Cerveza,Pañales"
TRX-003475,"Cerveza,Huevos,Leche,Pañales,Vino"
TRX-003476,"Cafe,Cerveza,Leche,Pan,Vino"
TRX-003477,"Arroz,Chocolate,Huevos,Leche,Manzanas"
TRX-003478,"Cafe,Leche,Pan"
TRX-003479,"Cafe,Leche,Pan"
TRX-003480,"Cafe,Leche,Pan"
TRX-003481,"Cerveza,Pañales"
TRX-003482,"Cerveza,Pañales"
TRX-003483,"Arroz,Cafe,Huevos,Leche,Pan"
TRX-003484,"Cerveza,Pañales"
TRX-003485,"Cafe,Leche,Pan"
TRX-003486,"Cafe,Leche,Pan,Vino"
TRX-003487,"Cerveza,Huevos,Manzanas,Pañales,Queso"
TRX-003488,"Pan,Pasta,Queso,Vino"
TRX-003489,"Cafe,Leche,Pan"
TRX-003490,"Cafe,Leche,Pan,Pañales"
TRX-003491,"Cafe,Leche,Pan,Queso,Vino"
TRX-003492,"Cerveza,Pasta,Pañales"
TRX-003493,"Cafe,Cerveza,Huevos,Pan"
TRX-003494,"Arroz,Cerveza,Pañales,Queso,Vino"
TRX-003495,Manzanas
TRX-003496,"Cafe,Leche,Pan"
TRX-003497,"Cerveza,Manzanas,Queso"
TRX-003498,"Cerveza,Pañales,Queso"
TRX-003499,"Cafe,Leche,Pan"
TRX-003500,"Cafe,Leche,Pan"
TRX-003501,"Cafe,Queso"
TRX-003502,"Leche,Manzanas,Pan,Queso"
TRX-003503,"Cafe,Cerveza,Leche,Pan,Vino"
TRX-003504,"Cerveza,Chocolate,Pan,Pañales,Vino"
TRX-003505,"Cafe,Huevos,Pan"
TRX-003506,"Cafe,Leche,Pan"
TRX-003507,"Arroz,Pañales"
