id_cliente,edad,ingreso_mensual,escolaridad,canal_contacto,score_credito,tasa_interes,monto_prestamo
CLI-001748,44.0,2655817.17,Posgrado,Web,755.7,1.76,13875765.38
CLI-001749,40.0,11717962.63,Secundaria,Web,611.9,4.46,63384309.5
CLI-001750,50.0,863472.18,Secundaria,Sucursal,816.9,3.59,3104260.37
CLI-001751,6.0,16028938.59,Secundaria,App Movil,654.3,1.36,78311352.09
CLI-001752,46.0,21693770.96,Secundaria,App Movil,553.8,3.52,77335831.05
CLI-001753,30.0,3406489.06,Pregrado,App Movil,623.6,2.56,17327588.13
CLI-001754,16.0,,Pregrado,Web,561.0,2.21,
CLI-001755,44.0,1595793.02,Pregrado,Sucursal,636.6,1.71,7326932.55
CLI-001756,54.0,2320515.11,Primaria,App Movil,,3.97,9178658.14
CLI-001757,36.0,1554356.06,Pregrado,App Movil,671.5,1.41,4767117.15
CLI-001758,49.0,1383426.27,Pregrado,APP,559.6,2.16,4320583.22
CLI-001759,57.0,15051911.73,Secundaria,App Movil,549.6,2.21,41716240.53
CLI-001760,54.0,699238.71,Posgrado,Sucursal,683.6,1.73,3260727.98
CLI-001761,58.0,5551289.09,Pregrado,App Movil,701.5,2.88,30366852.5
CLI-001762,47.0,1723.57,Pregrado,Call Center,610.9,1.24,4434.62
CLI-001763,39.0,3808529.15,Primaria,Call Center,447.0,2.19,10404285.64
CLI-001764,19.0,10400292.78,Pregrado,Web,557.3,4.28,42652999.25
CLI-001765,35.0,1426256.19,Posgrado,Sucursal,728.9,2.22,7248266.16
CLI-001766,28.0,861893.52,Secundaria,Web,590.9,2.39,2630478.99
CLI-001767,64.0,4429458.99,Pregrado,APP,622.2,2.76,15285086.8
CLI-001768,36.0,5236917.85,Secundaria,App Movil,694.3,3.05,17344785.58
CLI-001769,39.0,4892369.64,Pregrado,Call Center,625.5,3.87,19063995.33
CLI-001770,45.0,1615565.27,Pregrado,App Movil,761.8,1.83,5311163.34
CLI-001771,39.0,1220616.3,Pregrado,Sucursal,620.1,4.08,4557897.68
CLI-001772,58.0,13111231.94,Posgrado,,581.1,3.7,66210398.31
CLI-001773,31.0,10784958.07,Secundaria,Call Center,744.6,3.58,50026377.11
CLI-001774,40.0,2567162.66,Secundaria,Web,653.8,1.49,7147329.9
CLI-001775,29.0,7862661.83,Pregrado,App Movil,563.7,1.27,37206979.35
CLI-001776,22.0,2528695.91,Secundaria,App Movil,687.7,3.16,10544080.6
CLI-001777,31.0,,Secundaria,App Movil,626.5,4.05,
CLI-001778,38.0,716130.07,Primaria,App Movil,558.3,3.13,2515453.5
CLI-001779,33.0,2334500.9,Primaria,App Movil,657.6,1.9,11769578.81
CLI-001780,30.0,3237902.41,Pregrado,App Movil,637.4,1.5,16377352.1
CLI-001781,21.0,,Pregrado,Web,515.0,3.51,
CLI-001782,37.0,95000000.0,Primaria,App Movil,565.3,3.58,537821855.3
CLI-001783,20.0,6385308.05,Secundaria,Web,799.2,1.77,26940516.28
CLI-001784,47.0,4786228.52,Primaria,Web,656.5,1.29,23338089.56
CLI-001785,39.0,4234810.12,Secundaria,Sucursal,757.7,2.55,12748872.39
CLI-001786,,10092675.96,Primaria,Web,674.7,3.12,34338449.78
CLI-001787,34.0,76425.58,Secundaria,App Movil,749.0,3.53,347841.47
CLI-001788,29.0,,Pregrado,App Movil,694.5,3.87,
CLI-001789,42.0,6502029.42,Pregrado,App Movil,574.3,3.21,27626636.75
CLI-001790,54.0,,Secundaria,Sucursal,698.5,1.57,
CLI-001791,15.0,1643912.37,Pregrado,App Movil,573.8,3.45,7795331.01
CLI-001792,39.0,615184.74,Posgrado,Web,724.3,4.45,2586857.23
CLI-001793,36.0,9178523.98,Secundaria,Call Center,667.4,4.19,23094403.38
CLI-001794,46.0,2672534.69,Secundaria,,651.5,4.08,12758367.74
CLI-001795,41.0,,Pregrado,Web,614.9,2.2,
CLI-001796,29.0,3702435.14,Secundaria,App Movil,713.9,3.68,13683993.65
CLI-001797,34.0,4710079.02,Pregrado,App Movil,637.4,4.01,13327232.8
CLI-001798,28.0,6850090.5,Pregrado,Web,497.2,3.44,22408659.38
CLI-001799,51.0,4520582.0,Secundaria,App Movil,512.9,2.03,14841988.48
CLI-001800,38.0,,Pregrado,Sucursal,548.5,4.35,
CLI-001801,61.0,3027328.86,Pregrado,Web,712.7,2.69,12151078.69
CLI-001802,37.0,6824087.2,Primaria,web,718.8,1.63,18064931.53
CLI-001803,29.0,1964955.01,Secundaria,App Movil,676.0,1.56,5867077.4
CLI-001804,20.0,2063130.19,Posgrado,App Movil,675.2,3.34,5728516.92
CLI-001805,16.0,422449.38,Posgrado,Sucursal,765.7,2.64,1926809.73
CLI-001806,19.0,10332953.14,Pregrado,Web,677.4,1.51,32581611.8
CLI-001807,41.0,400890.57,Posgrado,App Movil,701.0,3.64,1701761.12
CLI-001808,44.0,4387817.84,Secundaria,App Movil,649.1,3.84,16652721.82
CLI-001809,19.0,2238859.66,Secundaria,App Movil,613.1,3.59,11896331.52
CLI-001810,49.0,2184988.71,Secundaria,App Movil,627.6,1.87,7913403.61
CLI-001811,32.0,4779745.96,Primaria,Web,,3.48,19615738.96
CLI-001812,40.0,291692.3,Pregrado,Web,563.1,1.24,1465607.79
CLI-001813,57.0,3782846.38,,Web,675.1,2.21,15194669.61
CLI-001814,49.0,6209906.1,Pregrado,,528.8,2.52,32765044.23
CLI-001815,35.0,,Pregrado,Web,601.2,3.96,
CLI-001816,27.0,785268.98,Secundaria,Web,711.9,2.49,3091487.67
CLI-001817,12.0,9563832.75,Secundaria,APP,505.2,1.24,40779577.84
CLI-001818,29.0,4483661.27,Secundaria,Sucursal,722.4,2.36,26387297.54
CLI-001819,35.0,8970531.82,Pregrado,App Movil,813.8,2.85,43198853.99
CLI-001820,26.0,2789361.16,Secundaria,Web,679.2,4.33,15808657.77
CLI-001821,36.0,3280027.39,Posgrado,Sucursal,751.0,4.31,10252233.23
CLI-001822,39.0,10557870.93,Posgrado,Web,669.8,1.8,44251484.71
CLI-001823,35.0,9667059.93,Primaria,Sucursal,706.9,1.81,54911953.69
CLI-001824,30.0,2496894.59,Primaria,APP,686.3,1.74,9061585.56
CLI-001825,40.0,1347249.91,Pregrado,App Movil,609.2,3.8,7931024.04
CLI-001826,,2097930.7,Secundaria,Web,602.0,1.22,5957643.22
CLI-001827,25.0,2060679.54,Pregrado,Sucursal,744.5,1.62,11662104.89
CLI-001828,55.0,1419966.09,Pregrado,App Movil,646.6,2.98,5762566.63
CLI-001829,37.0,1313620.93,Secundaria,App Movil,638.7,2.02,3623103.9
CLI-001830,38.0,8289683.76,Secundaria,App Movil,637.0,1.5,46242554.92
CLI-001831,46.0,304173.37,Secundaria,Sucursal,674.5,2.39,1028650.69
CLI-001832,41.0,4754387.2,Posgrado,App Movil,555.2,2.1,12256217.99
CLI-001833,49.0,796878.67,Primaria,,635.4,2.89,2370972.92
CLI-001834,41.0,1773937.06,Posgrado,Call Center,674.8,4.43,8527140.89
CLI-001835,31.0,,Pregrado,Web,547.7,1.61,
CLI-001836,42.0,1321633.45,Pregrado,Sucursal,666.7,2.43,3819675.95
CLI-001837,24.0,6143904.98,Primaria,Web,578.2,4.28,25293339.65
CLI-001838,39.0,9084416.95,Pregrado,Sucursal,675.0,4.09,28454464.48
CLI-001839,38.0,1051768.9,Pregrado,Web,822.7,2.5,5372044.15
CLI-001840,36.0,2615667.14,Pregrado,App Movil,640.3,3.51,7619977.6
CLI-001841,36.0,2669057.46,Pregrado,Sucursal,563.7,1.49,8913173.58
CLI-001842,,,Pregrado,Web,669.0,3.55,
CLI-001843,31.0,6043160.0,Posgrado,Call Center,687.9,4.41,26794279.03
CLI-001844,39.0,3022528.86,Secundaria,Sucursal,575.0,2.97,16793606.56
CLI-001845,40.0,4665903.63,Pregrado,App Movil,512.5,2.85,20011200.76
CLI-001846,26.0,7894490.81,Secundaria,App Movil,575.3,1.82,21345535.43
CLI-001847,53.0,40255.91,Pregrado,web,646.1,3.29,180018.84
CLI-001848,-3.0,2165746.72,Posgrado,Web,613.6,3.15,11459666.51
CLI-001849,50.0,9986650.43,Secundaria,Sucursal,736.2,3.35,29585918.18
CLI-001850,43.0,5662769.02,Pregrado,Sucursal,691.4,1.29,15598036.39
CLI-001851,30.0,3287444.35,Pregrado,web,658.2,3.01,10379537.54
CLI-001852,59.0,3167919.49,Primaria,Sucursal,510.4,3.16,16192193.64
CLI-001853,24.0,1794904.31,Secundaria,App Movil,700.4,1.88,8204294.85
CLI-001854,49.0,,Secundaria,web,808.3,1.89,
CLI-001855,50.0,4474353.25,Posgrado,Call Center,719.0,2.11,15092797.25
CLI-001856,30.0,2276016.97,Posgrado,Sucursal,597.4,3.55,8336658.88
CLI-001857,,5259656.17,Pregrado,Web,639.1,3.2,30929921.16
CLI-001858,35.0,8294804.46,Pregrado,App Movil,686.7,3.99,27722798.36
CLI-001859,,705792.19,Pregrado,Sucursal,760.9,2.18,3991790.52
CLI-001860,41.0,,Secundaria,App Movil,593.5,4.21,
CLI-001861,36.0,,Secundaria,App Movil,612.8,3.65,
CLI-001862,48.0,4884760.39,Pregrado,Web,646.5,2.5,20201382.46
CLI-001863,48.0,1207522.58,Posgrado,App Movil,639.5,1.51,7027685.43
CLI-001864,17.0,4293863.6,Pregrado,Web,713.4,2.05,17025081.55
CLI-001865,54.0,8818137.01,Pregrado,Web,671.0,4.36,48692456.1
CLI-001866,18.0,,Pregrado,App Movil,538.2,2.22,
CLI-001867,50.0,10161040.38,Secundaria,Sucursal,597.5,2.29,45706671.58
CLI-001868,52.0,20939160.16,Pregrado,App Movil,599.8,1.83,114191337.29
CLI-001869,25.0,471040.39,Secundaria,Web,472.8,3.86,2695486.02
CLI-001870,33.0,1114418.87,Secundaria,Web,724.4,2.11,4680984.72
CLI-001871,25.0,12614096.43,Pregrado,App Movil,660.6,2.29,59777046.99
CLI-001872,35.0,,Pregrado,Sucursal,606.7,2.57,
CLI-001873,34.0,431828.39,Secundaria,Sucursal,722.2,2.63,1462292.52
CLI-001874,47.0,63470.88,Pregrado,Web,674.1,2.56,220592.56
CLI-001875,54.0,,Pregrado,App Movil,547.1,2.86,
CLI-001876,55.0,23203579.9,Pregrado,Call Center,698.8,3.89,80723689.32
CLI-001877,31.0,833491.98,Posgrado,Web,759.8,3.9,3020514.19
CLI-001878,35.0,2932672.76,Secundaria,App Movil,638.8,3.83,17275440.11
CLI-001879,18.0,,,App Movil,644.6,1.53,
CLI-001880,28.0,86572.91,Pregrado,Web,658.6,3.84,345514.02
CLI-001881,50.0,3895821.86,Pregrado,Web,552.6,1.6,23212049.23
CLI-001882,57.0,1362401.28,Pregrado,App Movil,661.3,1.61,4136676.88
CLI-001883,23.0,8328312.19,Secundaria,Web,578.7,4.33,34697240.84
CLI-001884,,1399955.8,Primaria,Web,649.5,3.9,6670394.21
CLI-001885,38.0,4875242.18,Pregrado,App Movil,663.3,3.02,13136497.14
CLI-001886,41.0,4710433.74,Pregrado,Web,692.5,4.09,23596898.99
CLI-001887,28.0,1051587.6,Pregrado,App Movil,695.4,4.46,2996536.44
CLI-001888,43.0,148760.29,Secundaria,Web,575.8,3.22,444940.25
CLI-001889,32.0,2210718.89,Secundaria,App Movil,665.0,3.22,6762397.4
CLI-001890,38.0,1433689.1,Secundaria,Sucursal,726.5,3.69,8245310.02
CLI-001891,45.0,6952534.53,Pregrado,Sucursal,557.7,1.97,34007101.84
CLI-001892,38.0,6767294.16,Secundaria,App Movil,789.6,1.75,32442382.85
CLI-001893,33.0,2564898.3,Pregrado,Web,572.2,3.71,11398990.89
CLI-001894,37.0,3917362.18,Secundaria,Sucursal,780.2,2.34,13808000.46
CLI-001895,37.0,3893385.83,Pregrado,Web,573.6,1.65,18194235.7
CLI-001896,34.0,7372588.67,Primaria,Web,645.5,2.24,29014999.8
CLI-001897,35.0,2324235.63,Secundaria,Sucursal,634.6,2.38,6993523.97
CLI-001898,57.0,1353239.68,Pregrado,web,540.7,4.39,6649265.66
CLI-001899,,1293315.61,Pregrado,App Movil,705.9,3.5,3819856.27
CLI-001900,34.0,3226797.87,Secundaria,Web,710.0,2.95,10220366.07
CLI-001901,46.0,2504415.8,Posgrado,Call Center,699.6,4.4,13428546.27
CLI-001902,34.0,2436143.56,Secundaria,Web,630.1,4.18,11718848.94
CLI-001903,,401357.39,Secundaria,Call Center,593.9,2.89,1889778.84
CLI-001904,42.0,,Secundaria,App Movil,737.9,4.19,
CLI-001905,37.0,1009946.87,Secundaria,App Movil,667.1,2.53,3925645.12
CLI-001906,43.0,,Secundaria,App Movil,589.5,1.96,
CLI-001907,19.0,2235739.06,Secundaria,APP,667.2,1.97,11379955.16
CLI-001908,24.0,1085631.32,Pregrado,Call Center,516.0,3.39,4652740.31
CLI-001909,24.0,3682263.37,Secundaria,App Movil,658.6,2.85,21697524.64
CLI-001910,40.0,1950315.87,Pregrado,Sucursal,702.5,3.37,11399495.73
CLI-001911,59.0,2502613.13,Secundaria,App Movil,635.6,3.46,9869062.92
CLI-001912,65.0,3235654.79,Secundaria,Sucursal,706.9,1.27,17382513.12
CLI-001913,,955805.55,Primaria,Call Center,715.1,1.38,4206918.34
CLI-001914,44.0,711095.88,Pregrado,Web,672.0,2.96,3051415.96
CLI-001915,16.0,8919899.47,Pregrado,App Movil,791.4,1.83,24015707.33
CLI-001916,31.0,2388427.28,Pregrado,APP,758.3,3.29,10769207.2
CLI-001917,29.0,2230987.68,Secundaria,APP,700.2,3.02,12609593.14
CLI-001918,31.0,152299.27,Pregrado,Web,678.4,3.13,796596.53
CLI-001919,36.0,2894253.41,Pregrado,Web,629.5,2.2,15200937.3
CLI-001920,32.0,3392831.15,Primaria,,598.2,3.31,10381220.66
CLI-001921,14.0,3437068.45,Secundaria,App Movil,713.8,3.94,12904724.62
CLI-001922,47.0,5156294.03,Secundaria,App Movil,634.1,4.49,17099390.99
CLI-001923,25.0,820615.79,Pregrado,Web,568.9,3.97,2958897.22
CLI-001924,41.0,1220732.74,Primaria,Call Center,585.8,3.04,5527951.13
CLI-001925,63.0,6991249.31,Pregrado,Web,596.4,1.84,26404154.32
CLI-001926,27.0,12350888.52,Pregrado,Web,790.3,3.45,55115128.13
CLI-001927,8.0,613639.63,Pregrado,Web,717.8,4.29,2475885.18
CLI-001928,35.0,2891520.68,Secundaria,web,652.7,1.9,10129443.55
CLI-001929,51.0,1012295.56,Pregrado,Sucursal,683.1,2.04,2868756.55
CLI-001930,62.0,260203.63,Primaria,Sucursal,692.4,1.69,1462717.69
CLI-001931,23.0,1653911.92,Primaria,App Movil,580.5,3.63,4200616.71
CLI-001932,44.0,651504.19,Pregrado,web,556.6,2.54,1632528.59
CLI-001933,32.0,5198103.13,Secundaria,Sucursal,734.1,1.41,28037487.54
CLI-001934,37.0,3204518.42,Secundaria,Sucursal,542.0,4.09,19191342.62
CLI-001935,70.0,652224.5,Secundaria,APP,648.6,3.04,3290381.22
CLI-001936,20.0,,Secundaria,App Movil,592.3,2.29,
CLI-001937,41.0,6934528.46,Primaria,Sucursal,667.7,2.34,22838285.55
CLI-001938,44.0,814046.97,Secundaria,web,629.8,2.16,4804000.06
CLI-001939,51.0,3914208.37,Pregrado,Sucursal,692.7,2.7,20863180.29
CLI-001940,39.0,1725622.57,Secundaria,App Movil,465.1,2.31,7737345.54
CLI-001941,42.0,3698723.2,,Web,739.7,3.01,12313095.7
CLI-001942,,1593022.6,Secundaria,Sucursal,708.8,3.75,4062678.72
CLI-001943,41.0,382003.45,Secundaria,App Movil,,3.43,982900.67
CLI-001944,34.0,1059452.48,Pregrado,Web,721.7,2.17,4917907.45
CLI-001945,45.0,874973.68,Secundaria,Call Center,675.1,2.94,2254292.31
CLI-001946,34.0,2346330.51,Posgrado,App Movil,598.7,3.97,14025672.79
CLI-001947,43.0,4509853.58,Pregrado,App Movil,685.1,1.43,14169253.78
CLI-001948,38.0,1286299.18,Secundaria,Sucursal,673.2,1.46,6415385.99
CLI-001949,52.0,51002.15,Pregrado,App Movil,720.1,3.04,155184.7
CLI-001950,37.0,3073382.75,Primaria,Web,699.7,3.31,13493155.19
CLI-001951,17.0,3909335.32,,App Movil,657.5,1.9,10876316.25
CLI-001952,,13832041.93,Posgrado,Web,684.7,3.66,71701494.44
CLI-001953,27.0,3739294.56,Pregrado,Web,691.7,3.33,17003409.34
CLI-001954,30.0,2675791.02,Primaria,Web,737.1,4.25,7496451.78
CLI-001955,31.0,3578031.59,Secundaria,Web,788.9,1.76,19572017.65
CLI-001956,54.0,11044781.88,Secundaria,App Movil,697.8,3.68,48757909.2
CLI-001957,12.0,7402339.32,Secundaria,App Movil,692.1,1.48,42382634.78
CLI-001958,76.0,1638220.89,Secundaria,web,632.2,3.07,9351262.68
CLI-001959,51.0,1137488.84,Posgrado,App Movil,622.5,3.02,6508457.78
CLI-001960,41.0,1279615.58,Secundaria,Sucursal,591.9,2.48,3547411.99
CLI-001961,37.0,2948520.05,Pregrado,App Movil,394.0,3.99,8619562.48
CLI-001962,41.0,5723638.29,Pregrado,Sucursal,582.9,1.21,34095543.5
CLI-001963,,2938346.93,Posgrado,Sucursal,636.2,2.92,12360458.64
CLI-001964,46.0,294856.92,Primaria,App Movil,625.5,1.92,982979.02
CLI-001965,45.0,5400512.73,Secundaria,Web,686.5,3.65,28049321.86
CLI-001966,39.0,6886921.25,Pregrado,App Movil,585.7,1.34,23587693.4
CLI-001967,36.0,1435489.97,Pregrado,Sucursal,589.2,3.94,7242412.82
CLI-001968,36.0,4582277.34,Posgrado,App Movil,480.9,3.97,24884058.11
CLI-001969,36.0,2335861.93,Pregrado,Call Center,687.7,3.95,12251413.21
CLI-001970,52.0,9237063.92,Secundaria,Web,579.0,1.7,31952549.73
CLI-001971,45.0,7836303.03,Pregrado,Web,592.7,3.28,30605974.55
CLI-001972,3.0,3130471.51,Primaria,App Movil,695.2,1.25,12354025.5
CLI-001973,46.0,4939415.93,Pregrado,Call Center,579.4,4.0,20841644.3
CLI-001974,40.0,9024013.81,Pregrado,App Movil,680.4,3.59,27846346.76
CLI-001975,38.0,2875394.26,Pregrado,Sucursal,553.5,2.95,11742089.9
CLI-001976,33.0,1578301.34,Posgrado,Web,648.3,3.61,6767346.52
CLI-001977,51.0,5884483.5,Pregrado,App Movil,601.2,1.51,25662123.61
CLI-001978,49.0,1043894.48,Secundaria,Sucursal,628.7,2.94,5605349.57
CLI-001979,29.0,2065943.3,Secundaria,Call Center,770.9,2.16,8905601.34
CLI-001980,43.0,8433104.42,Posgrado,Web,518.9,4.41,27894548.26
CLI-001981,26.0,5413320.38,Secundaria,App Movil,763.8,4.03,26097350.05
CLI-001982,21.0,2172229.74,Secundaria,Sucursal,576.5,3.62,11492397.59
CLI-001983,30.0,1015333.79,Secundaria,Web,719.5,4.28,3673275.43
CLI-001984,48.0,1848031.38,Pregrado,Sucursal,735.4,2.34,8793988.07
CLI-001985,49.0,1403726.45,Primaria,App Movil,684.4,4.17,4231228.75
CLI-001986,44.0,813511.08,Posgrado,Web,552.5,2.27,3007340.63
CLI-001987,47.0,5711896.75,,Call Center,671.8,3.62,32456618.1
CLI-001988,44.0,1219872.1,,Web,850.0,3.63,6940558.16
CLI-001989,30.0,2542860.9,Primaria,,650.9,1.26,11477548.57
CLI-001990,43.0,2047632.14,Posgrado,Call Center,641.9,2.39,10152631.34
CLI-001991,48.0,16891104.72,,Sucursal,634.2,1.26,92716185.14
CLI-001992,,2083571.66,Posgrado,Web,,4.49,12199179.03
CLI-001993,52.0,350122.79,Pregrado,web,643.0,1.6,1475628.4
CLI-001994,46.0,395300.71,Pregrado,Sucursal,672.8,2.99,1765221.28
CLI-001995,42.0,3752440.25,Primaria,Web,626.6,3.81,14839946.13
CLI-001996,51.0,3841743.68,Posgrado,App Movil,567.1,1.86,10572235.73
CLI-001997,38.0,2278877.12,Primaria,Web,835.8,2.8,9069502.86
CLI-001998,27.0,2374506.58,Secundaria,,642.3,3.2,12506990.82
CLI-001999,36.0,232854.08,,Call Center,850.0,1.73,1238108.25
CLI-002000,29.0,3052560.69,Secundaria,web,,3.77,17165525.28
