id_venta,fecha,id_cliente,categoria,producto,cantidad,precio_unitario,descuento,ciudad_venta,total_venta
VNT-0001734,2025-10-16 08:00:00,CLI-01455,Tecnología,Teclado Mecánico,2,298939.58,0.0,Bucaramanga,597879.16
VNT-0001735,2024-03-21 05:00:00,CLI-01355,Papelería,Cuaderno Cuadriculado,8,17121.98,0.0,Medellín,136975.84
VNT-0001736,2023-07-28 15:00:00,CLI-00636,Servicios Cloud,Instancia VM vCPU4,11,509118.47,0.0,Tunja,5600303.17
VNT-0001737,2025-09-02 14:00:00,CLI-00306,Tecnología,Laptop Pro,5,4773264.48,0.0,Medellín,23866322.4
VNT-0001738,2023-09-14 12:00:00,CLI-01395,Tecnología,Monitor 4K,15,1862529.94,0.0,Tunja,27937949.1
VNT-0001739,2024-09-25 18:00:00,CLI-01328,Hardware,Switch Gigabit 24p,2,1287184.35,0.0,Cali,2574368.7
VNT-0001740,2025-12-13 19:00:00,CLI-00696,Tecnología,Mouse Inalámbrico,6,121249.08,0.0,Tunja,727494.48
VNT-0001741,2023-03-30 09:00:00,CLI-00357,Servicios Cloud,Almacenamiento S3 1TB,18,147718.04,0.0,Duitama,2658924.72
VNT-0001742,2025-02-28 17:00:00,CLI-00905,Muebles,Escritorio Elevable,14,1579517.24,0.1,Cali,19901917.22
VNT-0001743,2025-03-02 11:00:00,CLI-00434,Muebles,Escritorio Elevable,16,1525180.71,0.0,Medellín,24402891.36
VNT-0001744,2024-02-25 15:00:00,CLI-01487,Tecnología,Monitor 4K,6,1896939.14,0.0,Duitama,11381634.84
VNT-0001745,2025-12-13 01:00:00,CLI-00954,Servicios Cloud,Instancia VM vCPU4,19,482875.27,0.0,Sogamoso,9174630.13
VNT-0001746,2024-02-18 21:00:00,CLI-00074,Muebles,Archivador Metálico,5,390380.17,0.1,Medellín,1756710.76
VNT-0001747,2023-05-13 00:00:00,CLI-01361,Papelería,Marcadores Pro,7,34314.46,0.0,Cali,240201.22
VNT-0001748,2025-07-23 22:00:00,CLI-01129,Servicios Cloud,Instancia VM vCPU4,2,504856.51,0.0,Sogamoso,1009713.02
VNT-0001749,2024-04-08 04:00:00,CLI-00113,Servicios Cloud,Instancia VM vCPU4,6,448211.16,0.0,Duitama,2689266.96
VNT-0001750,2024-04-21 08:00:00,CLI-01000,Hardware,Firewall Hardware,18,3279647.9,0.1,Bogotá,53130295.98
VNT-0001751,2024-02-27 11:00:00,CLI-00886,Papelería,Marcadores Pro,1,35377.33,0.0,Bogotá,35377.33
VNT-0001752,2024-09-08 21:00:00,CLI-00125,Muebles,Archivador Metálico,19,394878.46,0.0,Tunja,7502690.74
VNT-0001753,2023-12-06 06:00:00,CLI-00956,Hardware,Firewall Hardware,9,3148174.99,0.05,Duitama,26916896.16
VNT-0001754,2023-08-08 08:00:00,CLI-00049,Papelería,Cuaderno Cuadriculado,19,17663.97,0.1,Duitama,302053.89
VNT-0001755,2025-07-04 00:00:00,CLI-00792,Tecnología,Monitor 4K,17,1765351.97,0.0,Sogamoso,30010983.49
VNT-0001756,2024-03-05 20:00:00,CLI-00942,Tecnología,Monitor 4K,6,1700030.57,0.05,Medellín,9690174.25
VNT-0001757,2025-04-26 04:00:00,CLI-01079,Servicios Cloud,Almacenamiento S3 1TB,8,158003.27,0.1,Bucaramanga,1137623.54
VNT-0001758,2023-03-30 13:00:00,CLI-00138,Muebles,Silla Ergonómica,7,795219.98,0.0,Bogotá,5566539.86
VNT-0001759,2023-09-07 16:00:00,CLI-00817,Servicios Cloud,Instancia VM vCPU4,5,512378.75,0.0,Medellín,2561893.75
VNT-0001760,2025-11-11 22:00:00,CLI-01070,Muebles,Silla Ergonómica,17,825932.99,0.15,Tunja,11934731.71
VNT-0001761,2024-12-14 02:00:00,CLI-01169,Tecnología,Monitor 4K,8,1908550.66,0.0,Duitama,15268405.28
VNT-0001762,2023-05-10 09:00:00,CLI-00115,Papelería,Cuaderno Cuadriculado,19,19012.43,0.0,Sogamoso,361236.17
VNT-0001763,2025-02-15 20:00:00,CLI-00726,Tecnología,Teclado Mecánico,6,258034.6,0.0,Medellín,1548207.6
VNT-0001764,2023-09-24 15:00:00,CLI-00307,Muebles,Silla Ergonómica,12,846411.11,0.0,Sogamoso,10156933.32
VNT-0001765,2025-07-23 20:00:00,CLI-00453,Papelería,Cuaderno Cuadriculado,17,17492.36,0.05,Bucaramanga,282501.61
VNT-0001766,2025-11-06 12:00:00,CLI-01429,Muebles,Silla Ergonómica,1,877480.03,0.05,Bucaramanga,833606.03
VNT-0001767,2025-09-04 17:00:00,CLI-00609,Servicios Cloud,Base de Datos RDS,9,827773.12,0.05,Cali,7077460.18
VNT-0001768,2023-09-14 06:00:00,CLI-01474,Servicios Cloud,Almacenamiento S3 1TB,1,145016.32,0.0,Sogamoso,145016.32
VNT-0001769,2024-07-20 18:00:00,CLI-00107,Servicios Cloud,Instancia VM vCPU4,12,447537.94,0.0,Bogotá,5370455.28
VNT-0001770,2024-10-17 10:00:00,CLI-00479,Tecnología,Mouse Inalámbrico,14,116514.73,0.05,Tunja,1549645.91
VNT-0001771,2025-05-10 22:00:00,CLI-00603,Tecnología,Laptop Pro,8,4442439.5,0.0,Duitama,35539516.0
VNT-0001772,2025-01-05 06:00:00,CLI-00733,Papelería,Cuaderno Cuadriculado,12,17430.07,0.2,Sogamoso,167328.67
VNT-0001773,2024-05-24 08:00:00,CLI-00308,Hardware,Switch Gigabit 24p,13,1233136.06,0.1,Tunja,14427691.9
VNT-0001774,2025-01-05 01:00:00,CLI-00257,Servicios Cloud,Almacenamiento S3 1TB,17,152763.51,0.0,Bogotá,2596979.67
VNT-0001775,2025-03-03 20:00:00,CLI-00029,Servicios Cloud,Almacenamiento S3 1TB,10,148735.97,0.0,Duitama,1487359.7
VNT-0001776,2025-12-19 10:00:00,CLI-00205,Muebles,Escritorio Elevable,11,1514167.69,0.0,Sogamoso,16655844.59
VNT-0001777,2024-06-02 04:00:00,CLI-00016,Muebles,Silla Ergonómica,10,822435.35,0.0,Sogamoso,8224353.5
VNT-0001778,2025-10-31 10:00:00,CLI-01228,Muebles,Escritorio Elevable,9,1472591.65,0.05,Sogamoso,12590658.61
VNT-0001779,2025-01-05 16:00:00,CLI-00680,Tecnología,Teclado Mecánico,2,282980.26,0.15,Bucaramanga,481066.44
VNT-0001780,2024-03-03 09:00:00,CLI-01006,Tecnología,Mouse Inalámbrico,9,117665.69,0.2,Bucaramanga,847192.97
VNT-0001781,2024-06-05 14:00:00,CLI-00414,Hardware,Servidor Rack 2U,14,14150583.56,0.15,Bogotá,168391944.36
VNT-0001782,2023-06-03 12:00:00,CLI-01021,Tecnología,Teclado Mecánico,16,279432.42,0.0,Bucaramanga,4470918.72
VNT-0001783,2025-03-13 13:00:00,CLI-00544,Tecnología,Monitor 4K,7,1778668.59,0.0,Bogotá,12450680.13
VNT-0001784,2023-08-03 14:00:00,CLI-01142,Tecnología,Laptop Pro,9,4668241.67,0.1,Duitama,37812757.53
VNT-0001785,2025-04-03 07:00:00,CLI-00759,Hardware,Firewall Hardware,8,3227284.38,0.1,Cali,23236447.54
VNT-0001786,2023-05-22 23:00:00,CLI-01255,Papelería,Marcadores Pro,14,36484.52,0.2,Duitama,408626.62
VNT-0001787,2024-06-28 06:00:00,CLI-01316,Servicios Cloud,Instancia VM vCPU4,18,493298.08,0.0,Duitama,8879365.44
VNT-0001788,2023-11-21 07:00:00,CLI-01352,Hardware,Switch Gigabit 24p,4,1134765.85,0.0,Tunja,4539063.4
VNT-0001789,2024-09-22 15:00:00,CLI-00001,Muebles,Escritorio Elevable,6,1498974.7,0.0,Bucaramanga,8993848.2
VNT-0001790,2024-11-13 22:00:00,CLI-01246,Papelería,Marcadores Pro,17,34967.5,0.1,Cali,535002.75
VNT-0001791,2023-08-25 07:00:00,CLI-00652,Tecnología,Mouse Inalámbrico,7,128544.18,0.0,Sogamoso,899809.26
VNT-0001792,2025-10-13 11:00:00,CLI-00793,Tecnología,Monitor 4K,6,1676829.18,0.0,Medellín,10060975.08
VNT-0001793,2025-10-17 19:00:00,CLI-00651,Servicios Cloud,Base de Datos RDS,3,828149.12,0.0,Medellín,2484447.36
VNT-0001794,2023-05-03 04:00:00,CLI-00203,Servicios Cloud,Almacenamiento S3 1TB,19,151127.35,0.2,Bogotá,2297135.72
VNT-0001795,2025-08-27 09:00:00,CLI-01460,Muebles,Silla Ergonómica,17,916566.8,0.0,Tunja,15581635.6
VNT-0001796,2024-04-08 12:00:00,CLI-00479,Muebles,Archivador Metálico,4,418622.46,0.15,Tunja,1423316.36
VNT-0001797,2024-08-01 09:00:00,CLI-01088,Papelería,Marcadores Pro,4,36352.06,0.0,Medellín,145408.24
VNT-0001798,2023-03-03 20:00:00,CLI-00950,Tecnología,Laptop Pro,9,4486673.68,0.0,Duitama,40380063.12
VNT-0001799,2025-02-28 08:00:00,CLI-01358,Tecnología,Laptop Pro,8,4475254.79,0.1,Medellín,32221834.49
VNT-0001800,2024-08-17 07:00:00,CLI-00936,Tecnología,Teclado Mecánico,6,267665.21,0.0,Sogamoso,1605991.26
VNT-0001801,2023-04-15 00:00:00,CLI-01347,Tecnología,Teclado Mecánico,12,285428.17,0.0,Duitama,3425138.04
VNT-0001802,2024-10-25 13:00:00,CLI-01361,Servicios Cloud,Base de Datos RDS,3,958592.29,0.0,Bogotá,2875776.87
VNT-0001803,2025-10-21 08:00:00,CLI-00756,Tecnología,Mouse Inalámbrico,17,119993.17,0.1,Cali,1835895.5
VNT-0001804,2025-12-10 11:00:00,CLI-00249,Tecnología,Mouse Inalámbrico,16,122853.68,0.0,Cali,1965658.88
VNT-0001805,2025-05-14 20:00:00,CLI-00476,Papelería,Cuaderno Cuadriculado,11,19138.43,0.2,Medellín,168418.18
VNT-0001806,2024-01-19 13:00:00,CLI-01137,Hardware,Switch Gigabit 24p,14,1188830.28,0.1,Sogamoso,14979261.53
VNT-0001807,2024-02-14 06:00:00,CLI-01322,Tecnología,Mouse Inalámbrico,9,119728.33,0.0,Medellín,1077554.97
VNT-0001808,2024-08-27 00:00:00,CLI-01118,Tecnología,Teclado Mecánico,19,270737.09,0.15,Duitama,4372404.0
VNT-0001809,2024-01-26 11:00:00,CLI-00955,Muebles,Archivador Metálico,4,406982.85,0.0,Sogamoso,1627931.4
VNT-0001810,2024-05-02 09:00:00,CLI-00908,Servicios Cloud,Instancia VM vCPU4,1,462511.74,0.05,Cali,439386.15
VNT-0001811,2024-10-06 21:00:00,CLI-00419,Papelería,Cuaderno Cuadriculado,18,18055.85,0.0,Tunja,325005.3
VNT-0001812,2025-10-21 20:00:00,CLI-01355,Servicios Cloud,Instancia VM vCPU4,14,509170.83,0.05,Sogamoso,6771972.04
VNT-0001813,2023-04-14 14:00:00,CLI-01106,Hardware,Switch Gigabit 24p,8,1199282.77,0.05,Medellín,9114549.05
VNT-0001814,2024-04-26 13:00:00,CLI-00083,Servicios Cloud,Instancia VM vCPU4,19,506064.49,0.05,Bucaramanga,9134464.04
VNT-0001815,2024-07-14 02:00:00,CLI-01352,Papelería,Marcadores Pro,8,37227.24,0.0,Sogamoso,297817.92
VNT-0001816,2025-08-28 08:00:00,CLI-00943,Muebles,Silla Ergonómica,11,907294.31,0.0,Tunja,9980237.41
VNT-0001817,2023-10-14 04:00:00,CLI-00197,Tecnología,Laptop Pro,6,4462761.2,0.0,Bogotá,26776567.2
VNT-0001818,2023-03-01 02:00:00,CLI-00480,Hardware,Firewall Hardware,17,3284432.18,0.1,Bogotá,50251812.35
VNT-0001819,2024-11-07 06:00:00,CLI-01231,Muebles,Silla Ergonómica,2,806366.37,0.0,Tunja,1612732.74
VNT-0001820,2023-10-09 21:00:00,CLI-01058,Tecnología,Mouse Inalámbrico,8,122636.92,0.15,Cali,833931.06
VNT-0001821,2024-10-25 12:00:00,CLI-01032,Servicios Cloud,Almacenamiento S3 1TB,3,138730.55,0.15,Sogamoso,353762.9
VNT-0001822,2023-06-08 10:00:00,CLI-00283,Tecnología,Mouse Inalámbrico,12,123054.84,0.0,Tunja,1476658.08
VNT-0001823,2023-07-24 02:00:00,CLI-00484,Papelería,Resma Papel Bond,2,21427.69,0.05,Bucaramanga,40712.61
VNT-0001824,2024-10-16 04:00:00,CLI-01073,Papelería,Cuaderno Cuadriculado,13,18255.93,0.0,Medellín,237327.09
VNT-0001825,2024-03-23 14:00:00,CLI-01208,Muebles,Archivador Metálico,13,392603.04,0.05,Bucaramanga,4848647.54
VNT-0001826,2025-03-21 23:00:00,CLI-01195,Servicios Cloud,Almacenamiento S3 1TB,10,149024.97,0.2,Cali,1192199.76
VNT-0001827,2024-04-20 23:00:00,CLI-00922,Tecnología,Teclado Mecánico,4,286796.98,0.0,Tunja,1147187.92
VNT-0001828,2023-11-28 14:00:00,CLI-00855,Muebles,Silla Ergonómica,16,798454.69,0.2,Tunja,10220220.03
VNT-0001829,2024-06-27 13:00:00,CLI-00385,Papelería,Marcadores Pro,1,34060.87,0.0,Cali,34060.87
VNT-0001830,2024-09-05 17:00:00,CLI-00787,Servicios Cloud,Base de Datos RDS,8,822830.57,0.1,Bogotá,5924380.1
VNT-0001831,2025-01-29 16:00:00,CLI-00611,Servicios Cloud,Instancia VM vCPU4,16,447808.77,0.05,Tunja,6806693.3
VNT-0001832,2023-04-28 00:00:00,CLI-00501,Muebles,Archivador Metálico,16,399883.2,0.05,Tunja,6078224.64
VNT-0001833,2024-03-23 13:00:00,CLI-00944,Papelería,Cuaderno Cuadriculado,18,19208.95,0.0,Bogotá,345761.1
VNT-0001834,2024-09-16 22:00:00,CLI-01360,Tecnología,Monitor 4K,2,1930606.01,0.05,Bogotá,3668151.42
VNT-0001835,2023-07-29 14:00:00,CLI-00665,Hardware,Switch Gigabit 24p,12,1149961.67,0.05,Cali,13109563.04
VNT-0001836,2025-11-30 04:00:00,CLI-00568,Muebles,Escritorio Elevable,10,1652595.76,0.0,Medellín,16525957.6
VNT-0001837,2023-03-15 21:00:00,CLI-01448,Servicios Cloud,Instancia VM vCPU4,5,497808.87,0.1,Tunja,2240139.92
VNT-0001838,2023-01-24 02:00:00,CLI-00619,Tecnología,Teclado Mecánico,11,285746.77,0.0,Duitama,3143214.47
VNT-0001839,2025-04-29 15:00:00,CLI-01130,Tecnología,Monitor 4K,19,1828118.65,0.05,Sogamoso,32997541.63
VNT-0001840,2023-04-04 10:00:00,CLI-01066,Muebles,Silla Ergonómica,10,848668.74,0.0,Tunja,8486687.4
VNT-0001841,2025-09-09 21:00:00,CLI-01372,Hardware,Servidor Rack 2U,16,13324595.0,0.0,Tunja,213193520.0
VNT-0001842,2024-07-16 00:00:00,CLI-01228,Papelería,Resma Papel Bond,15,20727.89,0.05,Duitama,295372.43
VNT-0001843,2024-02-28 03:00:00,CLI-00567,Hardware,Firewall Hardware,4,3132983.86,0.05,Medellín,11905338.67
VNT-0001844,2025-10-23 07:00:00,CLI-01423,Muebles,Escritorio Elevable,10,1531595.58,0.0,Bucaramanga,15315955.8
VNT-0001845,2025-01-06 10:00:00,CLI-00499,Muebles,Archivador Metálico,8,440354.55,0.0,Medellín,3522836.4
VNT-0001846,2025-09-16 02:00:00,CLI-00670,Tecnología,Laptop Pro,10,4570932.56,0.05,Tunja,43423859.32
VNT-0001847,2025-08-14 15:00:00,CLI-01233,Servicios Cloud,Base de Datos RDS,5,920138.68,0.2,Duitama,3680554.72
VNT-0001848,2025-01-12 02:00:00,CLI-00335,Tecnología,Monitor 4K,6,1799020.47,0.05,Tunja,10254416.68
VNT-0001849,2024-09-21 11:00:00,CLI-00911,Hardware,Servidor Rack 2U,16,13134831.87,0.2,Sogamoso,168125847.94
VNT-0001850,2024-04-23 15:00:00,CLI-00180,Hardware,Firewall Hardware,10,3334170.97,0.1,Medellín,30007538.73
VNT-0001851,2024-01-24 12:00:00,CLI-00464,Hardware,Switch Gigabit 24p,2,1221069.58,0.0,Tunja,2442139.16
VNT-0001852,2024-05-17 19:00:00,CLI-00498,Papelería,Marcadores Pro,1,35624.43,0.0,Duitama,35624.43
VNT-0001853,2023-12-31 18:00:00,CLI-00733,Servicios Cloud,Almacenamiento S3 1TB,6,144737.67,0.0,Sogamoso,868426.02
VNT-0001854,2023-02-01 20:00:00,CLI-01441,Servicios Cloud,Almacenamiento S3 1TB,4,151763.37,0.1,Sogamoso,546348.13
VNT-0001855,2023-01-03 01:00:00,CLI-00428,Tecnología,Laptop Pro,12,4790462.65,0.0,Bucaramanga,57485551.8
VNT-0001856,2023-02-04 06:00:00,CLI-01172,Papelería,Resma Papel Bond,17,21586.28,0.0,Cali,366966.76
VNT-0001857,2023-11-05 00:00:00,CLI-00429,Tecnología,Mouse Inalámbrico,7,121598.11,0.0,Cali,851186.77
VNT-0001858,2024-08-07 05:00:00,CLI-01442,Muebles,Archivador Metálico,14,394859.14,0.15,Cali,4698823.77
VNT-0001859,2025-09-08 17:00:00,CLI-00402,Tecnología,Monitor 4K,5,1764968.72,0.1,Tunja,7942359.24
VNT-0001860,2025-01-10 10:00:00,CLI-01455,Tecnología,Monitor 4K,11,1928430.91,0.15,Tunja,18030829.01
VNT-0001861,2024-10-12 16:00:00,CLI-00713,Muebles,Silla Ergonómica,4,818735.47,0.05,Bucaramanga,3111194.79
VNT-0001862,2023-04-21 18:00:00,CLI-01269,Muebles,Archivador Metálico,14,440587.46,0.0,Bogotá,6168224.44
VNT-0001863,2025-01-19 20:00:00,CLI-01043,Papelería,Cuaderno Cuadriculado,3,19176.25,0.05,Medellín,54652.31
VNT-0001864,2025-10-07 03:00:00,CLI-01238,Tecnología,Laptop Pro,9,4854697.21,0.0,Tunja,43692274.89
VNT-0001865,2025-09-25 16:00:00,CLI-01224,Papelería,Resma Papel Bond,5,21741.75,0.0,Bucaramanga,108708.75
VNT-0001866,2023-04-20 16:00:00,CLI-00180,Tecnología,Laptop Pro,8,4306345.68,0.0,Tunja,34450765.44
VNT-0001867,2023-10-13 17:00:00,CLI-00277,Papelería,Resma Papel Bond,12,22095.07,0.05,Medellín,251883.8
VNT-0001868,2025-08-10 18:00:00,CLI-00627,Papelería,Resma Papel Bond,17,22223.57,0.15,Medellín,321130.59
VNT-0001869,2025-08-17 12:00:00,CLI-00027,Papelería,Resma Papel Bond,11,23142.42,0.0,Medellín,254566.62
VNT-0001870,2025-05-09 06:00:00,CLI-00130,Servicios Cloud,Base de Datos RDS,2,838552.51,0.0,Bogotá,1677105.02
VNT-0001871,2025-03-09 21:00:00,CLI-01367,Muebles,Silla Ergonómica,9,839651.59,0.15,Tunja,6423334.66
VNT-0001872,2024-09-09 12:00:00,CLI-01315,Servicios Cloud,Instancia VM vCPU4,8,515712.47,0.2,Cali,3300559.81
VNT-0001873,2025-03-01 07:00:00,CLI-00662,Muebles,Archivador Metálico,17,452362.62,0.2,Duitama,6152131.63
VNT-0001874,2024-12-19 20:00:00,CLI-01428,Muebles,Archivador Metálico,19,426285.56,0.0,Bogotá,8099425.64
VNT-0001875,2023-07-25 05:00:00,CLI-00097,Papelería,Marcadores Pro,9,35305.04,0.0,Bogotá,317745.36
VNT-0001876,2025-01-09 12:00:00,CLI-00988,Tecnología,Monitor 4K,4,1694878.64,0.0,Medellín,6779514.56
VNT-0001877,2024-11-04 08:00:00,CLI-01349,Servicios Cloud,Base de Datos RDS,15,954871.1,0.0,Bogotá,14323066.5
VNT-0001878,2025-05-16 14:00:00,CLI-01421,Papelería,Resma Papel Bond,18,20889.31,0.15,Duitama,319606.44
VNT-0001879,2023-04-18 13:00:00,CLI-00271,Muebles,Archivador Metálico,12,388926.41,0.1,Tunja,4200405.23
VNT-0001880,2024-03-19 18:00:00,CLI-00497,Tecnología,Laptop Pro,19,4511955.95,0.15,Cali,72868088.59
VNT-0001881,2024-03-18 06:00:00,CLI-00607,Tecnología,Laptop Pro,1,4611238.56,0.05,Tunja,4380676.63
VNT-0001882,2024-09-20 20:00:00,CLI-00080,Hardware,Servidor Rack 2U,3,14348001.38,0.0,Bogotá,43044004.14
VNT-0001883,2023-05-15 02:00:00,CLI-00954,Servicios Cloud,Base de Datos RDS,5,935179.91,0.0,Duitama,4675899.55
VNT-0001884,2024-06-28 10:00:00,CLI-00628,Tecnología,Laptop Pro,2,4667060.09,0.1,Cali,8400708.16
VNT-0001885,2025-05-03 20:00:00,CLI-01346,Muebles,Archivador Metálico,12,400210.48,0.0,Bogotá,4802525.76
VNT-0001886,2023-05-05 13:00:00,CLI-00569,Papelería,Resma Papel Bond,3,23528.31,0.1,Tunja,63526.44
VNT-0001887,2024-03-19 16:00:00,CLI-01444,Servicios Cloud,Instancia VM vCPU4,12,457513.34,0.0,Duitama,5490160.08
VNT-0001888,2025-06-30 06:00:00,CLI-00110,Tecnología,Teclado Mecánico,12,274049.33,0.0,Bucaramanga,3288591.96
VNT-0001889,2023-04-26 14:00:00,CLI-00986,Tecnología,Teclado Mecánico,1,283983.4,0.0,Sogamoso,283983.4
VNT-0001890,2025-03-18 10:00:00,CLI-00409,Hardware,Servidor Rack 2U,18,13504120.91,0.15,Medellín,206613049.92
VNT-0001891,2024-12-18 06:00:00,CLI-00654,Tecnología,Mouse Inalámbrico,18,115387.69,0.1,Bogotá,1869280.58
VNT-0001892,2023-03-23 12:00:00,CLI-01323,Tecnología,Laptop Pro,4,4598078.02,0.05,Medellín,17472696.48
VNT-0001893,2025-08-06 22:00:00,CLI-01067,Hardware,Switch Gigabit 24p,14,1294003.73,0.05,Bucaramanga,17210249.61
VNT-0001894,2023-06-26 21:00:00,CLI-00248,Papelería,Cuaderno Cuadriculado,11,17271.8,0.0,Tunja,189989.8
VNT-0001895,2023-07-12 21:00:00,CLI-00080,Tecnología,Monitor 4K,10,1832567.31,0.0,Cali,18325673.1
VNT-0001896,2024-11-24 10:00:00,CLI-01461,Tecnología,Mouse Inalámbrico,8,121276.74,0.05,Bucaramanga,921703.22
VNT-0001897,2024-09-19 02:00:00,CLI-00554,Tecnología,Monitor 4K,19,1660619.91,0.0,Cali,31551778.29
VNT-0001898,2025-09-26 12:00:00,CLI-00752,Tecnología,Monitor 4K,12,1669363.65,0.0,Sogamoso,20032363.8
VNT-0001899,2024-11-03 23:00:00,CLI-01473,Hardware,Firewall Hardware,10,3427400.68,0.0,Cali,34274006.8
VNT-0001900,2023-05-18 00:00:00,CLI-01271,Muebles,Silla Ergonómica,3,880316.76,0.0,Medellín,2640950.28
VNT-0001901,2025-02-27 12:00:00,CLI-01204,Servicios Cloud,Instancia VM vCPU4,2,453757.02,0.1,Medellín,816762.64
VNT-0001902,2025-01-29 10:00:00,CLI-01450,Hardware,Firewall Hardware,17,3124886.31,0.0,Bogotá,53123067.27
VNT-0001903,2024-09-22 11:00:00,CLI-01285,Muebles,Escritorio Elevable,8,1616904.57,0.15,Medellín,10994951.08
VNT-0001904,2025-03-07 06:00:00,CLI-00369,Tecnología,Teclado Mecánico,18,289736.83,0.0,Cali,5215262.94
VNT-0001905,2024-07-22 09:00:00,CLI-01200,Papelería,Resma Papel Bond,4,20681.39,0.15,Duitama,70316.73
VNT-0001906,2024-01-09 06:00:00,CLI-00040,Hardware,Firewall Hardware,12,2947345.14,0.0,Cali,35368141.68
VNT-0001907,2025-10-14 01:00:00,CLI-00691,Servicios Cloud,Almacenamiento S3 1TB,13,153575.6,0.0,Sogamoso,1996482.8
VNT-0001908,2024-04-29 03:00:00,CLI-00517,Tecnología,Teclado Mecánico,14,282953.04,0.2,Medellín,3169074.05
VNT-0001909,2023-07-10 07:00:00,CLI-01289,Servicios Cloud,Instancia VM vCPU4,12,500156.91,0.0,Bogotá,6001882.92
VNT-0001910,2024-12-11 03:00:00,CLI-00199,Papelería,Resma Papel Bond,5,20792.35,0.05,Tunja,98763.66
VNT-0001911,2023-02-01 06:00:00,CLI-00592,Hardware,Servidor Rack 2U,11,13991232.1,0.0,Tunja,153903553.1
VNT-0001912,2023-06-30 00:00:00,CLI-00242,Tecnología,Monitor 4K,11,1866411.45,0.1,Cali,18477473.36
VNT-0001913,2023-07-29 11:00:00,CLI-00358,Papelería,Resma Papel Bond,8,23438.13,0.0,Sogamoso,187505.04
VNT-0001914,2025-04-18 06:00:00,CLI-01154,Hardware,Servidor Rack 2U,16,14355445.06,0.0,Bogotá,229687120.96
VNT-0001915,2024-05-12 00:00:00,CLI-00252,Muebles,Archivador Metálico,4,438355.44,0.15,Medellín,1490408.5
VNT-0001916,2024-06-27 04:00:00,CLI-00879,Muebles,Archivador Metálico,15,390362.44,0.0,Bucaramanga,5855436.6
VNT-0001917,2024-08-06 13:00:00,CLI-00658,Tecnología,Monitor 4K,16,1664381.21,0.0,Duitama,26630099.36
VNT-0001918,2024-01-09 13:00:00,CLI-00727,Tecnología,Monitor 4K,8,1855813.77,0.1,Tunja,13361859.14
VNT-0001919,2023-03-04 15:00:00,CLI-01060,Muebles,Archivador Metálico,15,416022.99,0.05,Cali,5928327.61
VNT-0001920,2025-07-30 00:00:00,CLI-00123,Hardware,Servidor Rack 2U,19,12914238.25,0.05,Medellín,233102000.41
VNT-0001921,2025-03-03 01:00:00,CLI-00590,Tecnología,Teclado Mecánico,18,274867.37,0.0,Duitama,4947612.66
VNT-0001922,2023-06-28 07:00:00,CLI-00697,Muebles,Archivador Metálico,1,423865.5,0.1,Medellín,381478.95
VNT-0001923,2024-09-10 17:00:00,CLI-01340,Servicios Cloud,Instancia VM vCPU4,17,508204.91,0.05,Tunja,8207509.3
VNT-0001924,2023-08-05 09:00:00,CLI-00539,Tecnología,Mouse Inalámbrico,18,113562.45,0.05,Medellín,1941917.89
VNT-0001925,2025-09-16 12:00:00,CLI-00732,Muebles,Archivador Metálico,12,447813.69,0.05,Cali,5105076.07
VNT-0001926,2025-11-29 05:00:00,CLI-00271,Servicios Cloud,Base de Datos RDS,13,822039.93,0.0,Cali,10686519.09
VNT-0001927,2023-10-26 00:00:00,CLI-00832,Hardware,Servidor Rack 2U,9,13770045.46,0.05,Tunja,117733888.68
VNT-0001928,2025-11-07 08:00:00,CLI-01071,Papelería,Resma Papel Bond,15,22532.96,0.0,Medellín,337994.4
VNT-0001929,2024-02-01 14:00:00,CLI-01046,Servicios Cloud,Almacenamiento S3 1TB,1,141363.39,0.0,Cali,141363.39
VNT-0001930,2023-07-03 17:00:00,CLI-00995,Tecnología,Monitor 4K,4,1883935.38,0.05,Sogamoso,7158954.44
VNT-0001931,2024-03-07 15:00:00,CLI-00997,Hardware,Firewall Hardware,6,3437403.55,0.05,Tunja,19593200.23
VNT-0001932,2024-08-21 02:00:00,CLI-01137,Tecnología,Monitor 4K,3,1669524.47,0.1,Medellín,4507716.07
VNT-0001933,2025-08-26 09:00:00,CLI-00855,Servicios Cloud,Instancia VM vCPU4,7,444040.81,0.0,Bogotá,3108285.67
VNT-0001934,2024-05-11 02:00:00,CLI-00412,Tecnología,Laptop Pro,6,4840694.63,0.0,Bogotá,29044167.78
VNT-0001935,2023-03-04 01:00:00,CLI-00367,Hardware,Switch Gigabit 24p,17,1144156.41,0.05,Medellín,18478126.02
VNT-0001936,2023-05-03 17:00:00,CLI-00993,Servicios Cloud,Instancia VM vCPU4,3,455568.91,0.05,Medellín,1298371.39
VNT-0001937,2024-03-23 20:00:00,CLI-01278,Servicios Cloud,Instancia VM vCPU4,18,462300.93,0.0,Tunja,8321416.74
VNT-0001938,2025-02-11 06:00:00,CLI-00668,Tecnología,Teclado Mecánico,1,293639.57,0.0,Bogotá,293639.57
VNT-0001939,2024-09-08 09:00:00,CLI-00723,Muebles,Silla Ergonómica,10,787119.94,0.0,Sogamoso,7871199.4
VNT-0001940,2024-09-08 19:00:00,CLI-00138,Papelería,Cuaderno Cuadriculado,12,16883.42,0.05,Tunja,192470.99
